,kl_18_101,kl_101_18,kl_18_50,kl_50_18,ent_18,ent_50,ent_101,ce_18_101,ce_101_18,ce_18_50,ce_50_18,nll_18,nll_101,brier_18,brier_101
965,0.0001,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1.0000000494736474e-07,1.0000000494736474e-07,2.886579864025407e-14,1.4988010832439613e-14
966,0.0001,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,-0.0,-0.0,2.220446049250313e-15,0.0
967,0.0001,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1.0000000494736474e-07,-0.0,1.6542323066914832e-14,0.0
968,0.0031824124736788925,0.0005728092245566502,0.0012362547416883089,0.0003096050121280412,0.0019782202608439464,0.00037375397147203086,0.0009209694373354007,0.004956742843191483,0.0014124626063596669,0.0029446505552773077,0.0006112951056375598,0.00020502101537216066,8.860392521184513e-05,8.188007483145299e-08,1.552208428456936e-08
969,0.0001,0.0001,0.00010050005512542883,0.000111816310031883,3.248646232083286e-05,0.0001564647715429815,1e-05,3.647182947049524e-05,1e-05,3.910641008374412e-05,0.0001677786492313276,2.2600025538355288e-06,1.0000000494736474e-07,1.040956210118793e-11,3.6415315207705135e-14
970,0.6407127274543234,3.754757689161154,0.0008338358375586008,0.0004988879919946529,0.0037719738974059877,0.0017700835048060717,1.002455962283681,0.6420531224168488,4.419646694035479,0.004287134585057103,0.002071185995819135,0.00040068026161589116,0.6412626469887319,2.727073771247035e-07,0.3445445900336328
971,0.0001,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1.0000000494736474e-07,1.0000000494736474e-07,1.6653345369377348e-14,1.4988010832439613e-14
972,0.0001,0.0001,0.0001,0.0001,1e-05,1.0657126825835857e-05,1.2995508583090835e-05,1e-05,1.517976354343943e-05,1e-05,1.1723206183064817e-05,1.0000000494736474e-07,8.300003444018933e-07,1.4654943925052066e-14,1.2293499551674358e-12
973,0.3729190197788173,0.13551884842351158,0.3409615462696994,0.13243620075491372,0.3961829416961083,0.0606353128656446,0.05283572766784352,0.6514422916609686,0.1649661334765671,0.6213035190009902,0.16592450439657708,0.14463336350343034,0.008881796639241518,0.03623600167411967,0.00014917796333613342
974,0.0001,0.0001,0.0001,0.0001,1e-05,4.1176470889671914e-05,1e-05,1e-05,1e-05,1e-05,4.8617192052267236e-05,1.0000000494736474e-07,3.6000006483257204e-07,3.9745984281580604e-14,2.2104540420286867e-13
975,0.0001032400876499208,0.00010822772027779229,0.00010451640406880008,0.0001,7.714479804880548e-05,1e-05,0.00023459352516071543,8.409481463410716e-05,0.0002446731811459224,9.65030852625582e-05,1e-05,5.600015680108549e-06,1.884017747499353e-05,4.74141836903641e-11,5.610867326311109e-10
976,0.0017603686030419011,0.012829942639799606,0.0006025863506000891,0.00023180304568354344,0.001363238588802124,0.00033050590777352007,0.013277989773955064,0.003037366955053005,0.02453568568815482,0.0017641480905189548,0.000481894261798338,0.0001354091674075284,0.0016073410808467084,3.56761419295637e-08,3.943015002283445e-06
977,0.0002801847516471276,0.00011620034322598762,0.00024313871505153125,0.00011596033696669312,0.0003063908620704846,1e-05,1e-05,0.00047472652530352184,2.678591981065012e-05,0.00043670315440411827,2.867075080616793e-05,2.6200343225971268e-05,-0.0,1.3419130251435263e-09,8.881784197001252e-16
978,0.0001,0.0001,0.0001,0.0001,1.090015948579598e-05,1e-05,1e-05,2.02481655455471e-05,1e-05,2.0239242944880966e-05,1e-05,7.000002449647321e-07,-0.0,7.496225862269057e-13,0.0
979,0.0001,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,-0.0,2.400000287847015e-07,1.1102230246251565e-15,8.137934770502397e-14
980,0.0001,0.0001,0.0001,0.0001,1e-05,1e-05,4.745508628064855e-05,1e-05,5.404798668967472e-05,1e-05,1e-05,1.0000000494736474e-07,3.460005985768973e-06,2.9753977059954195e-14,2.016420364014948e-11
981,0.019782889342443443,0.2370625387106215,0.00010809775317556459,0.0001,6.984877788056592e-05,1e-05,0.09658987756057243,0.019749460337903996,0.31431095920899,8.364428146285612e-05,1e-05,5.2500137812549125e-06,0.019698242744436555,5.1395221412064984e-11,0.0007584473576414119
982,0.0001,0.0001,0.0001,0.0001,1e-05,1e-05,1.134022844485348e-05,1e-05,1.1696009929123019e-05,1e-05,1e-05,2.400000287847015e-07,7.000002449647321e-07,9.381384558082573e-14,8.248957072964913e-13
983,0.0001,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,3.6000006483257204e-07,-0.0,2.0905499553691698e-13,1.1102230246251565e-15
984,0.00010435033606602501,0.00010228956329278791,0.0001,0.0001,2.9414269451438663e-05,1e-05,3.944031019681292e-05,4.452476024331201e-05,5.0852470617401935e-05,3.7011638449130595e-05,1e-05,2.0000019999491555e-06,2.8600040898567324e-06,8.022360553638919e-12,1.6343260078599542e-11
985,0.0010125053774243558,0.009720338436235135,0.00012634066031407296,0.0003083015183887724,1e-05,0.0004593069304982447,0.00827756903913094,0.0009266086726272559,0.017034282295018507,4.121242863562147e-05,0.0006652715972740196,3.6000006483257204e-07,0.0009228657095912731,1.8596235662471372e-13,1.2181172152070374e-06
986,0.0001,0.0001,0.0001,0.0001,1e-05,2.3638677186564683e-05,4.421401953324618e-05,1.1190994205403349e-05,4.992481844647822e-05,1e-05,2.5165944571079943e-05,5.000001249589083e-07,3.2000051199919183e-06,3.4927616354707425e-13,1.882261013719244e-11
987,0.01966197837769787,0.08134291379862307,0.0021341248137584914,0.00041035130702671285,0.002916659153086347,1e-05,0.09690735301372629,0.021175928004644826,0.1589692888984967,0.0046574703960785635,0.0003251125466765733,0.00032085146732745005,0.019899110550539258,2.0439713188658004e-07,0.0007762696059757657
988,0.0001,0.0001,0.0001,0.00014919488109204715,1.4086279692108079e-05,0.00013607276799691942,1e-05,1.6404234701623686e-05,1e-05,2.241750435695639e-05,0.00019029583702214853,9.500004512498481e-07,-0.0,1.5444312495560553e-12,4.440892098500626e-16
989,0.00010846017038795325,0.00023112608391816529,0.0001,0.0001,1e-05,1e-05,0.00023087442587048785,2.254148381806982e-05,0.00036634278109316885,1e-05,1e-05,2.400000287847015e-07,1.8700174847217895e-05,1.000310945187266e-13,6.331926094560458e-10
990,0.00018330742425914148,0.0004431351128846071,0.00016148378245501335,0.00011148106935432114,0.0003364686261868887,0.00018731248538832082,0.0007516343866401597,0.0004484199722866979,0.001062569882312985,0.00039899520222878523,0.00021753277231787707,2.7200369926713018e-05,6.795230870587379e-05,1.1098775232198932e-09,8.230058634595139e-09
991,0.015767111947831536,0.01224330368888758,0.05536956290847277,0.021728840185556937,0.11356457219992812,0.016746546221495674,0.07184872092879944,0.11819326406490113,0.07595951015640401,0.1476934097124548,0.032925317009184385,3.7460028050391845,4.409951324804187,1.906331534447179,1.9502874641632386
992,0.0001,0.0001,0.0001,0.0001,1e-05,1e-05,1.499815363180101e-05,1e-05,1.5630723692936636e-05,1e-05,1e-05,5.000001249589083e-07,9.500004512498481e-07,4.338751580235112e-13,1.4794832026154836e-12
993,0.00010160006728071018,0.0001192123650214352,0.0001,0.0001,2.975541208144116e-05,1e-05,0.00017501584884116163,4.136738604628993e-05,0.00019994454208958697,3.3270700677180025e-05,1e-05,1.9000018050014108e-06,1.3500091125819756e-05,4.372835427091104e-12,2.8318314360120667e-10
994,0.012303543643921866,0.00331282824236669,0.036060827711359156,0.003409222537924166,0.022544766763213105,2.2221520074014747e-05,0.0010481978811770442,0.031569310306498344,0.0039623911805413935,0.05523322161498702,0.0033358895394425157,0.003320777683928313,9.763476611862299e-05,2.163293958279411e-05,1.6084947596084476e-08
995,0.0001,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,-0.0,-0.0,6.661338147750939e-16,0.0
996,0.00012282474814242502,0.00014243734435139894,0.0001,0.00010773374334734277,0.00034506146255015494,0.00039416886962558923,0.0005804238156551854,0.00038678927007306934,0.0006057338701104454,0.00036235879148254,0.00040287411137805956,2.754037923281081e-05,5.305140720101716e-05,1.1481346984254515e-09,5.536037961384466e-09
997,0.00015870675052469813,0.00010999209214911573,0.00024102100860694324,0.00011673035725356762,0.00036465708839245454,2.436685587727985e-05,0.0003240785882515152,0.0004486233900194747,0.0003433808371515858,0.0005369734412574998,4.743880812839664e-05,2.8400403287675105e-05,2.800039200734549e-05,1.0548409923316626e-09,1.5471800507427247e-09
998,0.00013249846634795314,0.00011420029282779462,0.0003088705870416675,0.00012445059341480155,0.0003900582720199243,1e-05,0.00012977603903927616,0.00040868608653600754,0.00014302396935116982,0.0005772626070032113,3.503995197778843e-05,3.445059341489799e-05,1.02500525315984e-05,2.3588256903295246e-09,2.0302892700385655e-10
